    "Time(sec)"   ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[T]"     ,"LinSolIter",    "LinSolRes"   ,       "CD"       , "avg_temp_outlet","avg_temp_outlet_scaled","avg_p_center_inlet","avg_p_cocenter_inlet",   "avg_p_inlet"  ,"avg_p_inlet_scaled"
0.08797649999999635,-7.582657001091238,-7.604644837075597,-7.710657433352843,-2.076828684323884,           6,-3.420150190542404,0.001674378981374647, 314.9811716780209,      0.4120033296406952,   1.456974551494793,     1.453519451661679, 1.455247001578236,  0.3335547589950502
0.08769742199999797,-7.584021391581748,-7.609483302579053,-7.713787885396304,-2.078158815094602,           6,-3.422979534170846,0.001681196898034639, 315.0426826374269,      0.4120837875294943,    1.45914771438685,     1.455717081025804, 1.457432397706327,  0.3340556700280388
0.08692733699999877,  -7.5854214474794,-7.614201992578999,-7.716792093451576,-2.079528028969382,           6,-3.425769010784258,0.001688040044764992, 315.1041164183647,      0.4121641444669072,   1.461330951921963,     1.457937599118163, 1.459634275520063,  0.3345603588009419
0.08501969999999659,-7.586857099011527,-7.618796636587236,-7.719669953923954, -2.08093628719904,           6,-3.428518200355879,0.001694906798355852, 315.1654708564642,      0.4122443976218833,   1.463523605909565,     1.460179259404836,   1.4618514326572,  0.3350685497222974
0.08637114500000109,-7.588328224120126,-7.623263545653669,-7.722422158622063,-2.082383488848683,           6,-3.431228121879017,0.001701795537148914, 315.2267435192189,      0.4123245438126427,   1.465725146375554,     1.462440224624444, 1.464082685499999,  0.3355799714970405
0.0858754200000007,-7.589834648052743,-7.627599652366445,-7.725050172464179,-2.083869470819364,           6,-3.433897863619364,0.001708704642037895, 315.2879317214903,       0.412404579526956,   1.467935148883793,     1.464718595498331, 1.466326872191062,  0.3360943578177583
0.08537256999999698,-7.591376144984844,-7.631802524894067,-7.727556201368584,-2.085394009666725,           5,-3.002447862493667,0.001715629586584352,  315.349043673331,        0.41248451550378,   1.470151594226946,     1.467011289524042, 1.468581441875494,  0.3366111240072181
0.07930140599999902,-7.592952432651041,-7.635871059857767,-7.729944486233856,  -2.0869570507215,           5,  -3.0063672556111,0.001722573236556659, 315.4100638792265,      0.4125643314745898,   1.472376246715559,     1.469319164408972, 1.470847705562265,   0.337130570559618
0.08358805999999674, -7.59456316252996, -7.63980553601413,-7.732215985257965,-2.088557840646271,           5, -3.01051102264593,0.001729533336335537, 315.4709886437925,      0.4126440226057296,   1.474609661106495,     1.471640237899309, 1.473124949502902,  0.3376525338778507
0.08310536900000187,-7.596208167589218,-7.643603395802447,  -7.7343764809472,-2.090196320270411,           5,-3.013885063645456,0.001736507893247721, 315.5318143281229,      0.4127235841374183,   1.476851788075404,     1.473971873625325, 1.475411830850365,  0.3381767061701667
0.08065325199999762,-7.597887038816848,-7.647263873212997,-7.736429505104574,-2.091871955560826,           5,-3.016616927116404,0.001743495109808073, 315.5925372952826,      0.4128030113124529,   1.479102033194545,     1.476311318378398, 1.477706675786471,  0.3387027037834681
0.08338192300000458,-7.599599265578878,-7.650788068113183,-7.738380251780146,-2.093584219899259,           5,-3.019140793016457,0.001750493292595193,  315.653153751856,      0.4128822991689499,   1.481359568657425,     1.478656011281479, 1.480007789969452,  0.3392301383604792
0.0811757599999936,-7.601344289485105,-7.654178092865227,-7.740234870960027,-2.095332568072642,           5,-3.021770794557068,0.001757500804960733, 315.7136597043531,      0.4129614424833234,   1.483623649158087,     1.481003747901738, 1.482313698529913,  0.3397586718488252
0.07986919100000023,-7.603121520390219,-7.657436462789623,-7.741999738724302,-2.097116405111753,           5,-3.024621006470779,0.00176451604381707, 315.7740509864324,      0.4130404358058938,   1.485893727718617,     1.483352680737072, 1.484623204227844,   0.340288029831103
0.08057355900000118,-7.604931108507359,-7.660565750854129,-7.743681192926812,-2.098934668369607,           5,-3.027628445827628,0.00177153748312236, 315.8343232212233,      0.4131192734116035,   1.488169519109987,      1.48570136653958, 1.486935442824784,  0.3408180142166435
0.08203213100000539,-7.606771984508814,-7.663568409971464,-7.745284587605992,-2.100786986038689,           5,-3.030712960699093,0.001778563594829909, 315.8944719670981,      0.4131979494906914,   1.490450696644923,     1.488048497742795, 1.489249597193859,  0.3413484377131475
0.07961746600000197,-7.608643286118614, -7.66644766204475,-7.746816178799836,-2.102672877196492,           5,-3.033797867251961,0.001785592879748525, 315.9544926922277,      0.4132764581154105,   1.492736845823095,     1.490392875214441, 1.491564860518768,  0.3418791153915847
0.07995004699999697,-7.610544378677302,-7.669207361192735,-7.748282740406031,-2.104591582169537,           5,-3.036842082949154,0.001792623862796305, 316.0143807548704,      0.4133547932142453,   1.495027451473409,     1.492733431032263, 1.493880441252836,  0.3424098658228504
0.08097324899999592,-7.612474589885101,-7.671851836558059,-7.749691134236625,  -2.1065423037746,           5,-3.039846482077347,0.001799655081349319, 316.0741314184263,      0.4134329485916037,   1.497321881334392,     1.495069214871586, 1.496195548102989,  0.3429405076359675
0.08005378700000421,-7.614433210177795,-7.674385843274782,-7.751048252009261,-2.108524231750351,           5,-3.042832142263749,0.001806685085611697, 316.1337398713196,      0.4135109179538228,   1.499619403890531,     1.497399385040236, 1.498509394465384,  0.3434708605347695
0.08114838699999893,-7.616419497403992,-7.676814470763762,-7.752360946568357,-2.110536529244093,           5,-3.045819851299107,0.001813712439926277,  316.193201247394,      0.4135886949358473,   1.501919200223506,     1.499723220642086, 1.500821210432796,  0.3440007480500949
0.08072376900000222,-7.618432683228215,-7.679143045698668,-7.753635963805128,-2.112578332269527,           5, -3.04882044226495,0.001820735724880284, 316.2525106438042,      0.4136662731246318,   1.504220374793279,     1.502040106880376, 1.503130240836827,  0.3445299970910438
0.08177867200000577,-7.620471977803705, -7.68137707115475,-7.754879900249369,-2.114648752284418,           5,-3.051831587812517,0.001827753539573497, 316.3116631359459,      0.4137436460786693,   1.506521975636078,     1.504349545643408, 1.505435760639743,  0.3450584414729155
0.08204376299999439,-7.622536572298295,-7.683522167075957,-7.756099171031618, -2.11674687795783,           5,-3.054843434176547,0.001834764502347597,  316.370653787959,      0.4138208073417302,   1.508823020774763,     1.506651135163812, 1.507737077969288,  0.3455859226128148
0.08054590500000103,-7.624625642157458,-7.685584048134309,-7.757299982824216, -2.11887177838536,           5,-3.057846068716374,0.001841767252727668, 316.4294776600298,      0.4138977504524133,   1.511122511696973,     1.508944558334015, 1.510033535015494,  0.3461122897352065
0.08052024599999896,-7.626738350117918, -7.68756851267483,-7.758488320883421,-2.121022506069079,           5,-3.060830856622625,0.001848760452456039, 316.4881298122517,      0.4139744689491962,   1.513419438734094,     1.511229566095823, 1.512324502414959,  0.3466373985847455
0.08202544800000311,-7.628873849145401,-7.689481433208705,-7.759669933884585,-2.123198100137963,           5,-3.063791023557545,0.001855742786231323, 316.5466053052229,      0.4140509563712162,    1.51571278530335,     1.513505966715791,  1.51460937600957,  0.3471611106833503
0.07954978500000465, -7.63103128485516,-7.691328728392583,-7.760850319515306,-2.125397589062201,           5,-3.066722587435367,0.001862712962694786, 316.6048991984926,      0.4141272062562391,   1.518001536380846,     1.515773614002971, 1.516887575191909,  0.3476832929509541
0.08028559299999927,-7.633209796823678,-7.693116326489993,-7.762034720877892,-2.127619992174655,           5,-3.069622756193483,0.001869669715034683, 316.6630065473503,      0.4142032121364587,   1.520284707745854,     1.518032411445217, 1.519158559595536,  0.3482038215310588
0.08186568899999713,-7.635408519596531,-7.694850101035703,-7.763228113410374,-2.129864320791231,           5, -3.07248867774529,0.00187661180104216, 316.7209223994593,      0.4142789675340932,   1.522561361998074,     1.520282313406311, 1.521421837702193,  0.3487225837635775
0.08423662099999518,-7.637626584188897,-7.696535822542623,-7.764435200366536, -2.13212957992208,           5,-3.075315867781637,0.00188353800366118, 316.7786417918012,      0.4143544659573895,   1.524830621572548,     1.522523317244401, 1.523676969408474,   0.349239478773136
0.08374313899999919,-7.639863120734381,-7.698179111894684, -7.76566040744053,-2.134414771530142,           5,-3.078098732969808,0.001890447131247206, 316.8361597490696,       0.414429700898521,   1.527091670704957,     1.524755468532016, 1.525923569618486,  0.3497544182925414
0.0820041670000009,-7.642117259148734, -7.69978539330744,-7.766907882539429,-2.136718896097634,           5,-3.080833864283041,0.001897338017828295,  316.893471283589,      0.4145046658334821,   1.529343755297579,     1.526978848439269, 1.528161301868424,  0.3502673252014813
0.08023545700000057,-7.644388130582664,-7.701359871845979,-7.768181501328754,-2.139040954920039,           5,-3.083517297927191,0.00190420952254142, 316.9505713972721,      0.4145793542246483,   1.531586186602828,     1.529193564161744, 1.530389875382286,   0.350778132851669
0.0806409489999993,-7.646674868460531, -7.70290750745915,-7.769484870362589,-2.141379951896523,           5,-3.086145131934223,0.001911060530258581, 317.0074549964335,      0.4146537594093507,   1.533818352797847,     1.531399742223678, 1.532609047510762,  0.3512867856258576
0.08111733700000201,-7.648976609371527,-7.704432994215912,-7.770821333905626,-2.143734895243974,           5,-3.088713990011319,0.001917889951047228, 317.0641169638101,      0.4147278746940795,   1.536039718832401,     1.533597523979137, 1.534818621405769,  0.3517932384048231
0.08081323100000048,-7.651292494725747,-7.705940754638373,-7.772193977785865,-2.146104799772352,           5,-3.091221639639444,0.001924696719883673, 317.1205523267947,      0.4148016935745392,   1.538249840310363,     1.535787047702019, 1.537018444006191,  0.3522974561056808
0.08169185500000253,-7.653621671964883,-7.707434925737497,-7.773605637654575,-2.148488688881891,           5,-3.093665123391923,0.001931479796863968, 317.1767561177205,      0.4148752095528958,   1.540448364713839,     1.537968441052044, 1.539208402882941,  0.3527994129587451
0.08108701799999807,-7.655963296999167,-7.708919371298794,-7.775058906029069,-2.150885597027302,           5,-3.096042397194528,0.001938238166401718, 317.2327233687652,      0.4149484161311127,   1.542635034375569,     1.540141813866098, 1.541388424120834,  0.3532990920220386
0.08135334199999988,-7.658316536023354,-7.710397691419326,-7.776556141527612,-2.153294571700323,           5,-3.098350642547799,0.00194497083722217, 317.2884491200783,      0.4150213068215797,   1.544809677673205,     1.542307250219549, 1.543558463946377,  0.3537964832623117
0.08166488199999833, -7.66068056787685,-7.711873234480288,-7.778099475286077,-2.155714676003562,           5,-3.100587530346056,0.001951676841829184, 317.3439283819461,      0.4150938750976254,   1.546972199272724,     1.544464800578577,  1.54571849992565,  0.3542915815375225
0.0833511929999986,-7.663054586228601,-7.713349105023885,-7.779690822993546,-2.158144990837945,           5,-3.102751863199485,0.001958355236406106, 317.3991561977554,      0.4151661144758746,   1.549122571075738,     1.546614476637325, 1.547868523856532,  0.3547843849676763
0.07809761600000087,-7.665437800229713,-7.714828153952851,-7.781331892827371,-2.160584616171267,           5,-3.104842419750382,0.001965005100162621, 317.4541276451617,      0.4152380185177763,   1.551260827637744,     1.548756249233935,  1.55000853843584,  0.3552748941709063
0.08013475299999584,-7.667829435965195,-7.716312987653511,-7.783024195739929, -2.16303267259588,           5,-3.106857935507145,0.001971625534660146, 317.5088378300034,      0.4153095808216433,   1.553387070843975,     1.550890049674903, 1.552138560259439,  0.3557631129511232
0.08189255199999934,-7.670228738642453,-7.717805967639102,-7.784769052249469,-2.165488302291427,           5,-3.108797610240417,0.001978215664073721, 317.5632818819587,       0.415380795016972,   1.555501465087724,     1.553015773326718, 1.554258619207221,  0.3562490481570476
0.0837176199999945,-7.672634972342122,-7.719309219977559,-7.786567605834395,-2.167950671094371,           5,-3.110660946478895,0.001984774634150693, 317.6174549516688,      0.4154516547606783,   1.557604226685527,     1.555133283946905, 1.556368755316216,   0.356732708965501
0.08130853499999802,-7.675047420614508,-7.720824643961382,-7.788420835383707,-2.170418970108082,           5,-3.112448446579942,0.001991301612346026, 317.6713522058549,      0.4155221537307116,    1.55969561150501,     1.557242419053267, 1.558469015279138,   0.357214106078843
0.08008943499999788,-7.677465390462525,-7.722353917570938,-7.790329555988376,-2.172892416675166,           5,-3.114161315217587,0.001997795787314878, 317.7249688257803,      0.4155922856240423,   1.561775904243846,     1.559342995937862, 1.560559450090854,  0.3576932511855229
0.08076941599999543,-7.679888213234151,-7.723898501488002,-7.792294430568187, -2.17537025537263,           5,-3.115800320167578,0.002004256368186766, 317.7783000071414,      0.4156620441565202,   1.563845406612405,     1.561434818219438, 1.562640112415921,  0.3581701563566967
0.08176799200000318,-7.682315244093648,-7.725459644250744,-7.794315984040045,-2.177851759043492,           5,-3.117365751577061,0.002010682584896657,   317.83134095977,      0.4157314230624844,   1.565904432718048,     1.563517682899601, 1.564711057808824,   0.358644834325916
0.07986234799999892,-7.684745863610794,-7.727038387664653,-7.796394603215697,-2.180336230149479,           5,-3.118858419417505,0.00201707368734945, 317.8840869062342,      0.4158004160929329,   1.567953305611883,     1.565591387232967, 1.566772346422425,  0.3591172988807189
0.08297559900000095,-7.687179478087169,-7.728635576000849,-7.798530547552427,-2.182823001124186,           5,-3.120280808835564,0.002023428945397997, 317.9365330795761,      0.4158690170125646,   1.569992350687589,     1.567655734862834, 1.568824042775212,  0.3595875648092813
0.08025987399999934,-7.689615520525848,-7.730251865038997,-7.800723954641523,-2.185311435424162,           5,-3.121634678115342,0.002029747648634509,  317.988674720621,      0.4159372195962586,   1.572021888697343,     1.569710541015971, 1.570866214856657,  0.3600556476953579
0.08352161200000552, -7.69205345135817,-7.731887732027136,-7.802974848305034,-2.187800928411814,           5,-3.122922174435121,0.002036029106112784, 318.0405070749459,      0.4160050176251098,   1.574042230005583,     1.571755636897624, 1.572898933451603,  0.3605215637634251
0.08204900300000162,-7.694492759007409,-7.733543485865047,-7.805283145119254,-2.190290908002021,           5,-3.124146007997666,0.002042272646142683,  318.092025389503,      0.4160724048820112,   1.576053670412503,     1.573790873536484, 1.574922271974493,  0.3609853298406862
0.07973593400000567,  -7.6969329602231,-7.735219276451968,-7.807648659538256,-2.192780835163985,           5,-3.125308538215786,0.002048477616116469, 318.1432249094775,      0.4161393751475452,   1.578056488053066,     1.575816125202702, 1.576936306627884,  0.3614469633934033
0.0791070220000023,-7.699373600292168,-7.736915102817729,-7.810071110725971,-2.195270204316472,           5,-3.126412523598973,0.002054643382706908, 318.1941008750308,      0.4162059221957227,   1.580050940874232,     1.577831292352941, 1.578941116613586,  0.3619064825752923
0.0814566009999993,-7.701814253257548,-7.738630824335528,-7.812550127425866,-2.197758543809652,           5, -3.12746050395217,0.002060769331020916, 318.2446485183461,      0.4162720397901188,   1.582037264504009,     1.579836304007415, 1.580936784255712,  0.3623639062557271
0.08185401699999773,-7.704254521856382,-7.740366168043727,-7.815085252608073,-2.200245416096683,           5,-3.128455035329082,0.002066854865219467, 318.2948630608548,      0.4163377216802449,   1.584015670507983,     1.581831119467213, 1.582923394987598,  0.3628192540167411
0.08402849000000145,-7.706694037683611,-7.742120741609977,-7.817675948701877,-2.202730418076683,           5,-3.129398323670428,0.002072899408126736, 318.3447397106807,      0.4164029615982061,    1.58598634510103,     1.583815729363848, 1.584901037232439,  0.3632725461256691
0.08527506300000454,-7.709132461064319, -7.74389404177993,-7.820321602289902,-2.205213181163075,           5,-3.130293139100856,0.00207890240081135, 318.3942736602879,      0.4164677532556239,   1.587949446464027,     1.585790156083044, 1.586869801273535,  0.3637238032761966
0.08211945899999762,-7.711569481099004,-7.745685466237591,-7.823021527879185, -2.20769337144552,           5,-3.131141632939725,0.002084863303149277, 318.4434600844642,      0.4165320903409989,   1.589905106126256,     1.587754453605807, 1.588829779866031,  0.3641730467285773
0.0791559460000002,-7.714004815365213,-7.747494322106014,-7.825774972010066,-2.210170689569889,           5,-3.131946173851247,0.002090781593074523, 318.4922941385173,      0.4165959665173511,   1.591853430825098,     1.589708706820276, 1.590781068822686,  0.3646202984438949
0.08217465499999577,-7.716438209579297,-7.749319834480453,-7.828581116572195,-2.212644870478092,           5,-3.132708879730741,0.00209665676677809, 318.5407709568026,      0.4166593754202945,    1.59379450355722,     1.591653030336556, 1.592723766946888,  0.3650655810687108
0.08157761399999686,-7.718869437391328,-7.751161154230976,-7.831439081779244,-2.215115683258298,           5,-3.133431928922667,0.00210248833858846, 318.5888856514622,      0.4167223106563874,    1.59572838415018,     1.593587566847493, 1.594657975498837,   0.365508917812708
0.08137443200000405,-7.721298300154762, -7.75301736808877,-7.834347929223189,-2.217582930945284,           5,-3.134117465876535,0.002108275840659412, 318.6366333114391,      0.4167847658018435,   1.597655110216239,      1.59551248507459, 1.596583797645414,   0.365950332322597
0.08000173699999635,-7.723724626487733,-7.754887505056975,-7.837306663142297,-2.220046450076638,           5,-3.134767806594711,0.002114018823016108, 318.6840090017664,      0.4168467344016009,   1.599574698957406,     1.597427977343158, 1.598501338150282,  0.3663898486110833
0.08072908800000533,-7.726148271833826,-7.756770544640677,-7.840314232893109,-2.222506110239507,           5,-3.135384817793314,0.002119716853049742, 318.7310077631417,      0.4169082099687672,   1.601487149731974,     1.599334256830522, 1.600410703281248,  0.3668274910356353
0.0802786810000029,-7.728569117967956,-7.758665422107805,-7.843369533549151,-2.224961813469424,           5,-3.135970405862609,0.002125369515686073, 318.7776246118137,      0.4169691859844697,   1.603392447074368,     1.601231554532695, 1.602312000803531,  0.3672632842969411
0.08397066700000266,-7.731048919341267,-7.760559742239402,-7.846469008445073,-2.227377349042221,           5,-3.134526741868331,0.002130986076776517, 318.8238515992226,      0.4170296520517913,   1.605297350904895,     1.603126950115658, 1.604212150510276,  0.3676988144693451
0.08078984600000183, -7.73353361437242,-7.762425233628242,-7.849554817295817,-2.229787566246701,           5,-3.132777393776258,0.002136569629218964, 318.8696838891267,      0.4170896018448058,    1.60720332186343,     1.605022196207767, 1.606112759035599,  0.3681344498067966
0.07794206599999853,-7.736016186578716,-7.764258536662966,-7.852623751681141,-2.232205262998549,           5,-3.130975733975532,0.002142122363073974,  318.915116805521,      0.4171490292471804,   1.609110823758797,     1.606918070130263,  1.60801444694453,  0.3685703325479803
0.08162748999999536,-7.738497971817019,-7.766060457065514,-7.855679849122103,-2.234627745789566,           5,-3.129121665684915,0.00214764592109199, 318.9601455029409,       0.417207927920925,   1.611020103001423,     1.608815144767175, 1.609917623884299,  0.3690065565874604
0.0818282580000016, -7.74098005588815,-7.767831751458995, -7.85872577999075,-2.237054219042684,           5,-3.127218249237857,0.002153141403084338, 319.0047650437144,      0.4172662914074401,   1.612931249293235,     1.610713825641441, 1.611822537467338,  0.3694431786800728
0.08059214499999712,-7.743463343829756,-7.769572933190099,-7.861763209626599,-2.239484977984188,           5,-3.125273833424051,0.002158609500281158,  319.048970430099,       0.417324113169552,   1.614844266459982,     1.612614409157704, 1.613729337808843,  0.3698802332334734
0.08111403000000195,-7.745948629144183,-7.771284300690659,-7.864793097106751,-2.241920542461757,           5,-3.123300026461783,0.002164050604322363, 319.0927566231036,      0.4173813866161333,   1.616759119464223,     1.614517128852827, 1.615638124158525,  0.3703177429965244
0.0789943440000016,-7.748436635185254,-7.772966001708819,-7.867815884657891,-2.244361483527054,           5,-3.121305399730409,0.002169464883626369, 319.1361185553761,      0.4174381051189592,   1.618675758797836,     1.616422183507297, 1.617548971152566,  0.3707557250764617
0.08139824900000292,-7.750928036655426,-7.774618102366867,-7.870831625264631, -2.24680838305163,           5,-3.119295179268496,0.002174852336966566, 319.1790511407841,      0.4174942620252401,   1.620594126632615,     1.618329749621157, 1.619461938126886,  0.3711941930735734
0.08010134799999946, -7.75342347197744,-7.776240634349446, -7.87384007306904,-2.249261823766431,           5,-3.117273825738544,0.002180212830366134, 319.2215492821479,      0.4175498506677362,   1.622514151441896,     1.620239981134562, 1.621377066288229,  0.3716331564327891
0.07933178500000082,-7.755923550827148, -7.77783363447305,-7.876840747966733, -2.25172238643568,           5,-3.115242247424371,0.002185546124034919, 319.2636078764329,      0.4176048643715494,   1.624435749261741,      1.62215300026887, 1.623294374765305,   0.372072619538569
0.08068209799999693,-7.758428859070647,-7.779397162976195,-7.879832982765413,-2.254190648930189,           5,-3.113203435701001,0.002190851891750947, 319.3052218187804,      0.4176592964593955,   1.626358813740229,     1.624068884930095, 1.625213849335162,  0.3725125791308933
0.07976405800000208,-7.760939962629132, -7.78093131732924,-7.882815956525989,-2.256667186406494,           5,-3.111158226306106,0.002196129735435213, 319.3463860125585,      0.4177131402647513,   1.628283195909084,     1.625987657771363, 1.627135426840223,  0.3729530207335188
0.07972194700000301,-7.763457410270179,-7.782436235419121,-7.885788719004578,-2.259152571775066,           5,-3.109110188420487,0.002201379196161786, 319.3870953722465,      0.4177663891356271,   1.630208704807038,     1.627909278132698, 1.629058991469868,  0.3733939178016843
0.07990619200000282,-7.765981733793792,-7.783912091142872,-7.888750212112861,-2.261647374309122,           5,-3.107061023852783,0.002206599762653619, 319.4273447898273,      0.4178190363906076,    1.63213512733256,      1.62983363784083, 1.630984382586695,  0.3738352335159569
0.08310110100000401,-7.768513447630509,-7.785359080494413,-7.891699286891806,-2.264152158018512,           5, -3.10501263218387,0.002211790877643722, 319.4671292261591,       0.417871075438368,   1.634062238398415,     1.631760560199626, 1.632911399299021,  0.3742769218302858
0.08145175100000301,-7.771053048158804,-7.786777403494494,-7.894634718262257, -2.26666748078693,           5,-3.102969547692277,0.002216951943348623, 319.5064437064149,      0.4179224997717089,   1.635989799900176,     1.633689817333323,  1.63483980861675,  0.3747189293413965
0.08005955799999498,-7.773601014800286,-7.788167270983066,-7.897555218693369,-2.269193894557507,           5, -3.10093399380554,0.002222082325173623, 319.5452833271757,      0.4179733029768344,   1.637917570253348,     1.635621154488036, 1.636769362370692,  0.3751611991668392
0.07934274599999469,-7.776157809821638,-7.789528900313234,-7.900459450621868,-2.271731944383795,           5,-3.098906280136138,0.002227181355447209, 319.5836431246665,      0.4180234785610014,   1.639845317588944,     1.637554297853107, 1.638699807721026,  0.3756036733536167
0.08079734999999744,-7.778723879681324,-7.790862522906435,-7.903346037731607,-2.274282168985493,           5,-3.096886364452573,0.002232248335622071, 319.6215183390493,      0.4180730202982215,     1.6417728330872,     1.639488954115248, 1.640630893601224,  0.3760462943551853
0.08140357799999975,-7.781299655584137,-7.792168381088361,-7.906213566325224,-2.276845101025954,           5,-3.094875851364305,0.002237282539163049, 319.6589043721048,      0.4181219221739078,   1.643699922794089,     1.641424811843158, 1.642562367318624,  0.3764890042522776
0.08181362899999556,-7.783885555235428,-7.793446748040486,-7.909060592900531,-2.279421267996852,           5,-3.092874330795665,0.002242283212894371, 319.6957967334062,      0.4181701783144686,   1.645626386541688,     1.643361551958899, 1.644493969250294,  0.3769317435371508
0.08246471400000388,-7.786481985005854,-7.794697939831985,-7.911885667892546,-2.282011193413722,           5,-3.090883144914084,0.002247249579347753, 319.7321910511603,      0.4182177830014879,   1.647552007890509,     1.645298843854663, 1.646425425872586,  0.3773744495159018
0.08055038399999859,-7.789089340932951,   -7.795922331764,-7.914687319866839,-2.284615397049217,           5,-3.088902151407031,0.002252180837814665, 319.7680830883389,      0.4182647306928257,   1.649476579121931,     1.647236343202283, 1.648356461162107,  0.3778170589216648
0.08023482599999454,-7.791708006573353,-7.797120345586376,-7.917464065654344,-2.287234392316147,           5,-3.086932732310371,0.002257076166374709, 319.8034687568984,      0.4183110160412179,   1.651399900822408,     1.649173673450787, 1.650286787136598,  0.3782595057465027
0.08037326200000194,-7.794338355616429,-7.798292471892173,-7.920214417232724,-2.289868687831731,           5,-3.084972623520116,0.002261934722935843, 319.8383441312664,      0.4183566339119163,   1.653321766605606,     1.651110440415874,  1.65221610351074,  0.3787017211625142
0.08085857799999729,-7.796980751582158, -7.79943926684766,-7.922936873291589,-2.292518786688871,           5,-3.083024889284073,0.002266755647059599, 319.8727054602379,      0.4184015793982503,   1.655241964973739,     1.653046224777814, 1.654144094875777,  0.3791436328753793
0.0826336400000045,-7.799635548551157,-7.800561351472945,-7.925629932762071,-2.295185186399917,           5,-3.081088313036261,0.002271538061192417, 319.9065491788006,      0.4184458478370938,   1.657160297510644,     1.654980603126096,  1.65607045031837,  0.3795851696211663
0.08215385499999428,-7.802303087496669,-7.801659395267657, -7.92829209017214,-2.297868375053072,           5,-3.079163719864892,0.002276281072351386, 319.9398719190974,      0.4184894348232044,   1.659076572795619,     1.656913160395493, 1.657994866595556,  0.3800262618940565
0.08071969000000223,-7.804983698400044,-7.802734114337877,-7.930921837322869,-2.300568832820999,           5,-3.077250230282301,0.002280983773422546, 319.9726705217437,      0.4185323362240274,   1.660990607697852,     1.658843497492064, 1.659917052594958,  0.3804668429686637
0.07847555400000061,-7.807677700589371,-7.803786269958206,-7.933517666332611,-2.303287031716853,           5,-3.075349698286634,0.002285645244996678, 320.0049420468521,      0.4185745481941156,   1.662902224449873,     1.660771214135055, 1.661836719292464,  0.3809068465982489
0.08076242199999939,  -7.8103854039353,-7.804816690633251,-7.936078059569768,-2.306023436430303,           5,-3.073461428276091,0.002290264556820311, 320.0366837855918,      0.4186160671902502,   1.664811255879865,     1.662695923158623, 1.663753589519244,  0.3813462092534029
0.08144698199999567,-7.813107105688826,-7.805826238973949,-7.938601507097244,-2.308778501359674,           5,-3.071586907889545,0.002294840769480902, 320.0678932716733,      0.4186568899864618,    1.66671755116296,     1.664617246465923, 1.665667398814441,  0.3817848703174902
0.08123489400000494,-7.815843089488986,-7.806815811631393,-7.941086500784466,-2.311552669878028,           5,-3.069725562165362,0.002299372936206709, 320.0985682932626,      0.4186970136896161,   1.668620955414915,     1.666534830620535, 1.667577893017725,  0.3822227715348413
0.08007006799999772,-7.818593625818705,-7.807786348678031,-7.943531536617659,-2.314346374511252,           5,-3.067876381933317,0.002303860104439478, 320.1287069053732,      0.4187364357556215,   1.670521295423041,     1.668448345893418,  1.66948482065823,  0.3826598552662352
0.07990350699999738,-7.821358971939429,-7.808738833232115,-7.945935117989235,-2.317160037012146,           5,-3.066038867909679,0.002308301317680513, 320.1583074425797,      0.4187751540060593,   1.672418394866907,      1.67035748081586, 1.671387937841384,  0.3830960656090003
0.08185959799999409, -7.82413936870834,-7.809674278071926,-7.948295763741974,-2.319994065357327,           5,-3.064212181875904,0.002312695617305029, 320.1873685321088,      0.4188131666453075,   1.674312075574629,     1.672261935788786, 1.673287005681707,  0.3835313478085907
0.08021489700000473,-7.826935038697757,-7.810593730740312,-7.950612015018374,-2.322848852269411,           5,-3.062395417890679,0.002317042044128941, 320.2158891072041,      0.4188504722780217,   1.676202154918974,      1.67416143596047, 1.675181795439721,  0.3839656494360087
 0.079372412000005,-7.829746187979581,-7.811498256520535,-7.952882446118913,-2.325724776261087,           5,-3.060588079183618,0.002321339640381725, 320.2438684205572,      0.4188870699267038,   1.678088437860764,     1.676055736760574, 1.677072087310669,  0.3843989201101695
0.08263146599999516,-7.832573004472306,-7.812388947553189, -7.95510567692629,-2.328622199858382,           5,-3.058788285808183,0.00232558745141366, 320.2713060579441,      0.4189229590495383,   1.679970714901292,     1.677944625539763, 1.678957670220527,  0.3848311114511452
0.0843223050000006,-7.835415657275882,-7.813266925308397,  -7.9572803764972, -2.33154146867007,           5,-3.056995997566703,0.002329784527411309, 320.2982019518674,      0.4189581395582367,   1.681848756382525,     1.679827902886861, 1.680838329634693,  0.3852621742858141
0.08061700300000041,-7.838274297683374,-7.814133343835838,-7.959405274444721,-2.334482911974319,           5,-3.055210465612516,0.002333929925084303, 320.3245563950802,      0.4189926118357276,   1.683722318771538,      1.68170539485592, 1.682713856813729,  0.3856920607693551
0.08155344800000108,-7.841149056089519,-7.814989398367909,-7.961479176884824,-2.337446839406334,           5,-3.053430044691794,0.002338022709620672, 320.3503700539425,      0.4190263767536267,   1.685591171813204,      1.68357695117438, 1.684584061493792,  0.3861207272917072
0.08270576900000037,-7.844040040531096,-7.815836326146908,-7.963500978692118, -2.34043353919859,           5, -3.05165303248337,0.002342061955916466, 320.3756439814486,      0.4190594356892772,   1.687455082384178,     1.685442434953942,  1.68644875866906,  0.3865481314479918
