    "Time(sec)"   ,    "rms[A_P]"    ,    "rms[A_U]"    ,    "rms[A_V]"    ,    "rms[A_T]"    ,"LinSolIter",    "LinSolRes"   , "avg_temp_outlet","avg_temp_outlet_scaled","avg_p_center_inlet","avg_p_cocenter_inlet",   "avg_p_inlet"  ,"avg_p_inlet_scaled"
0.07842369999998766,-4.205089742415257,-4.367841173577906,-4.709412231438442,-5.884700934626841,           7,-3.083550124373517,                 0,                       0,                   0,                     0,                 0,                   0
0.07894614699999636,-4.205654063721715,-4.368353243847181,-4.710949341681797,-5.885516232178824,           7,-3.084006698847018,                 0,                       0,                   0,                     0,                 0,                   0
0.07766345499999261,-4.206219696677305,-4.368852001869698,-4.712478982271675,-5.886330400235488,           7,-3.084460231769322,                 0,                       0,                   0,                     0,                 0,                   0
0.07719564299999604,-4.206786666594313,-4.369337413026812,-4.714000769819634,-5.887143544007936,           7,-3.084910728431734,                 0,                       0,                   0,                     0,                 0,                   0
0.0777271380000002,-4.207354998319981,-4.369809452885053,-4.715514322883718,-5.887955771436203,           7, -3.08535819448086,                 0,                       0,                   0,                     0,                 0,                   0
0.07840682699999491,-4.207924716220558, -4.37026810765395,-4.717019261487601,-5.888767192936417,           7,-3.085802635970004,                 0,                       0,                   0,                     0,                 0,                   0
0.07652153300000464,-4.208495844168764,-4.370713374575336,-4.718515206660491,-5.889577921128589,           7,-3.086244059405729,                 0,                       0,                   0,                     0,                 0,                   0
0.07665711399999964,-4.209068405534227, -4.37114526224019,-4.720001780039832,-5.890388070549331,           7,-3.086682471787705,                 0,                       0,                   0,                     0,                 0,                   0
0.07836391499999706,-4.209642423176608,-4.371563790829608,-4.721478603583479,-5.891197757353404,           7,-3.087117880640896,                 0,                       0,                   0,                     0,                 0,                   0
0.07718407099999069,-4.210217919441199,-4.371968992278142, -4.72294529942747,-5.892007099008288,           7,-3.087550294038549,                 0,                       0,                   0,                     0,                 0,                   0
0.07678373900000679,-4.210794916157054,-4.372360910359837,-4.724401489917645, -5.89281621398588,           7,-3.087979720616422,                 0,                       0,                   0,                     0,                 0,                   0
0.07640974800000322,-4.211373434637717, -4.37273960069845,-4.725846797836912,-5.893625221455571,           7,-3.088406169576851,                 0,                       0,                   0,                     0,                 0,                   0
0.07782161900000517,-4.211953495684466,-4.373105130704223,-4.727280846844029,-5.894434240982282,           7,-3.088829650683006,                 0,                       0,                   0,                     0,                 0,                   0
0.07684978600001102,-4.212535119592316,-4.373457579441853,-4.728703262125204,-5.895243392233141,           7,-3.089250174244147,                 0,                       0,                   0,                     0,                 0,                   0
0.07636229599999922,-4.213118326158436,-4.373797037434926,-4.730113671259108,-5.896052794696225,           7,-3.089667751091216,                 0,                       0,                   0,                     0,                 0,                   0
0.07695045999999195,-4.213703134692807,-4.374123606411715,-4.731511705288116,-5.896862567413866,           7,-3.090082392544565,                 0,                       0,                   0,                     0,                 0,                   0
0.07577137799999889,-4.214289564030786,-4.374437399000471,-4.732896999975413,-5.897672828733159,           7,-3.090494110374301,                 0,                       0,                   0,                     0,                 0,                   0
0.07742077700000038,-4.214877632546888,-4.374738538380398, -4.73426919723134,-5.898483696075782,           7,-3.090902916754614,                 0,                       0,                   0,                     0,                 0,                   0
0.07613589000000331, -4.21546735816918,-4.375027157895253, -4.73562794668531,-5.899295285728392,           7,-3.091308824212699,                 0,                       0,                   0,                     0,                 0,                   0
0.07744029500000238,-4.216058758393569,-4.375303400637594,-4.736972907368659,-5.900107712655132,           7,-3.091711845574731,                 0,                       0,                   0,                     0,                 0,                   0
0.07690713699999208,-4.216651850297099,-4.375567419009705,-4.738303749486662,-5.900921090332568,           7,-3.092111993908927,                 0,                       0,                   0,                     0,                 0,                   0
0.07692572300000222, -4.21724665054966,-4.375819374268685,-4.739620156238002,-5.901735530607706,           7,-3.092509282468311,                 0,                       0,                   0,                     0,                 0,                   0
0.07511915999999985,-4.217843175423301, -4.37605943606097,-4.740921825656862,-5.902551143578721,           7, -3.09290372463346,                 0,                       0,                   0,                     0,                 0,                   0
0.07538332900000455,-4.218441440798737,-4.376287781952809,-4.742208472436415,-5.903368037498254,           7,-3.093295333857383,                 0,                       0,                   0,                     0,                 0,                   0
0.07560222099999692,-4.219041462168677,-4.376504596960749,-4.743479829707594,-5.904186318698224,           7,-3.093684123612945,                 0,                       0,                   0,                     0,                 0,                   0
0.07653648200000873,-4.219643254637784, -4.37671007308766,-4.744735650736159,-5.905006091535332,           7,-3.094070107344809,                 0,                       0,                   0,                     0,                 0,                   0
0.07676376999999945,-4.220246832919372,-4.376904408867103, -4.74597571051234,-5.905827458355719,           7,-3.094453298425287,                 0,                       0,                   0,                     0,                 0,                   0
0.07560463500000481,-4.220852211329018,-4.377087808920338,-4.747199807202288,-5.906650519477331,           7,-3.094833710116789,                 0,                       0,                   0,                     0,                 0,                   0
0.07609499099999084,-4.221459403775552,-4.377260483528266,-4.748407763439237,-5.907475373188063,           7,-3.095211355539662,                 0,                       0,                   0,                     0,                 0,                   0
0.07518423499999471,-4.222068423749955,-4.377422648221109,-4.749599427429474,-5.908302115757905,           7, -3.09558624764699,                 0,                       0,                   0,                     0,                 0,                   0
0.07581126399999505,-4.222679284312751,-4.377574523387065,-4.750774673860154,-5.909130841462948,           7,-3.095958399205628,                 0,                       0,                   0,                     0,                 0,                   0
0.07605253900000264,-4.223291998080667,-4.377716333902328,-4.751933404589019,-5.909961642619145,           7,-3.096327822784194,                 0,                       0,                   0,                     0,                 0,                   0
0.07554464999999766,-4.223906577213164,-4.377848308782822,-4.753075549112297,-5.910794609623578,           7,-3.096694530747774,                 0,                       0,                   0,                     0,                 0,                   0
0.07498941899999068,-4.224523033399554,-4.377970680858799,-4.754201064800644,-5.911629831001172,           7,-3.097058535258253,                 0,                       0,                   0,                     0,                 0,                   0
0.07572438600000453,-4.225141377847261,-4.378083686472584,-4.755309936902747,-5.912467393454781,           7,-3.097419848280893,                 0,                       0,                   0,                     0,                 0,                   0
0.07637281700000642,-4.225761621271711,-4.378187565198757,-4.756402178323031,-5.913307381916577,           7,-3.097778481595607,                 0,                       0,                   0,                     0,                 0,                   0
0.07579001300000243,-4.226383773888252,-4.378282559586736,-4.757477829175688,-5.914149879598911,           7,-3.098134446813277,                 0,                       0,                   0,                     0,                 0,                   0
0.07616830199999924, -4.22700784540636,-4.378368914924492,-4.758536956129884,-5.914994968042987,           7,-3.098487755394904,                 0,                       0,                   0,                     0,                 0,                   0
0.07479786000000388,-4.227633845026295,-4.378446879022105,-4.759579651557741,-5.915842727163914,           7,-3.098838418674532,                 0,                       0,                   0,                     0,                 0,                   0
0.07456983100000514,-4.228261781438261,-4.378516702012758,-4.760606032505853,-5.916693235290757,           7,-3.099186447883398,                 0,                       0,                   0,                     0,                 0,                   0
0.07516539899999941,-4.228891662824061,-4.378578636169876,-4.761616239506373,-5.917546569200666,           7,-3.099531854176088,                 0,                       0,                   0,                     0,                 0,                   0
0.07633118600000444,-4.229523496861098,-4.378632935737042, -4.76261043525284,-5.918402804146368,           7,-3.099874648656217,                 0,                       0,                   0,                     0,                 0,                   0
0.07630936300000712, -4.23015729072863,-4.378679856768275,-4.763588803161825,-5.919262013876534,           7, -3.10021484240245,                 0,                       0,                   0,                     0,                 0,                   0
0.07689403100000902,-4.230793051116071,-4.378719656975575,-4.764551545849093,-5.920124270648477,           7,-3.100552446492756,                 0,                       0,                   0,                     0,                 0,                   0
0.07526937899999098,-4.231430784233118,-4.378752595581304,-4.765498883535716,-5.920989645233808,           7,-3.100887472027683,                 0,                       0,                   0,                     0,                 0,                   0
0.07520601699999929, -4.23207049582153, -4.37877893317143,-4.766431052420524,-5.921858206916662,           7,-3.101219930150433,                 0,                       0,                   0,                     0,                 0,                   0
0.07695732300000202,-4.232712191168285,-4.378798931547853,-4.767348303032857,-5.922730023485292,           7,-3.101549832065075,                 0,                       0,                   0,                     0,                 0,                   0
0.07490168000001063,-4.233355875119969,-4.378812853576473,-4.768250898593402,-5.923605161217615,           7,-3.101877189050992,                 0,                       0,                   0,                     0,                 0,                   0
0.07566492200000141, -4.23400155209811,-4.378820963029096,-4.769139113401993,-5.924483684861517,           7,-3.102202012474553,                 0,                       0,                   0,                     0,                 0,                   0
0.07651162400000544, -4.23464922611526,-4.378823524417021, -4.77001323127482,-5.925365657610667,           7,-3.102524313796854,                 0,                       0,                   0,                     0,                 0,                   0
0.07378791300000387,-4.235298900791639, -4.37882080281517,-4.770873544043901,-5.926251141077186,           7,  -3.1028441045788,                 0,                       0,                   0,                     0,                 0,                   0
0.0765356399999888,-4.235950579372052,-4.378813063675426,-4.771720350138886,-5.927140195261955,           7,-3.103161396481956,                 0,                       0,                   0,                     0,                 0,                   0
0.07633506400000556,-4.236604264742879,-4.378800572628914,-4.772553953259787,-5.928032878523999,           7, -3.10347620126705,                 0,                       0,                   0,                     0,                 0,                   0
0.07512682399999449, -4.23725995944887,-4.378783595277096,-4.773374661156401, -5.92892924754968,           7,-3.103788530789184,                 0,                       0,                   0,                     0,                 0,                   0
0.07468271800000537,-4.237917665709563,-4.378762396972669,-4.774182784515438, -5.92982935732323,           7,-3.104098396990754,                 0,                       0,                   0,                     0,                 0,                   0
0.07606251800000052,-4.238577385434979, -4.37873724259062,-4.774978635967327,-5.930733261099403,           7,-3.104405811892277,                 0,                       0,                   0,                     0,                 0,                   0
0.07580268800001022,-4.239239120240427,-4.378708396291303,-4.775762529212376,-5.931641010379278,           7,-3.104710787581392,                 0,                       0,                   0,                     0,                 0,                   0
0.0747755880000085, -4.23990287146021,-4.378676121277246, -4.77653477826651,-5.932552654890189,           7,-3.105013336201044,                 0,                       0,                   0,                     0,                 0,                   0
0.07875114099999792,-4.240568640160001, -4.37864067954574,-4.777295696827144, -5.93346824257042,           7,-3.105313469936545,                 0,                       0,                   0,                     0,                 0,                   0
0.08281503500001008,-4.241236427147739,-4.378602331639218,-4.778045597753741,-5.934387819559409,           7,-3.105611201002871,                 0,                       0,                   0,                     0,                 0,                   0
0.08143393299999957,-4.241906232982988,-4.378561336396642, -4.77878479265746, -5.93531143019379,           7,-3.105906541631847,                 0,                       0,                   0,                     0,                 0,                   0
0.08077955100000622,-4.242578057984614,-4.378517950707565,-4.779513591592843,-5.936239117009834,           7,  -3.1061995040604,                 0,                       0,                   0,                     0,                 0,                   0
0.08110677199999827,-4.243251902236833,-4.378472429272048, -4.78023230284239,-5.937170920752286,           7,-3.106490100519865,                 0,                       0,                   0,                     0,                 0,                   0
0.07973550900000248,-4.243927765593649,-4.378425024368483,-4.780941232784921,-5.938106880389579,           7,-3.106778343226412,                 0,                       0,                   0,                     0,                 0,                   0
0.07871515099999726,-4.244605647681774,-4.378375985631699,-4.781640685832371,-5.939047033135719,           7,-3.107064244373676,                 0,                       0,                   0,                     0,                 0,                   0
0.08084994700000436,-4.245285547902184,-4.378325559843784,-4.782330964432302,-5.939991414477778,           7,-3.107347816127229,                 0,                       0,                   0,                     0,                 0,                   0
0.07992812000000526,-4.245967465430481,-4.378273990739377,-4.783012369111467,-5.940940058209533,           7,-3.107629070621091,                 0,                       0,                   0,                     0,                 0,                   0
0.0797065229999987,-4.246651399216267,-4.378221518826646, -4.78368519856085,-5.941892996469936,           7,-3.107908019956685,                 0,                       0,                   0,                     0,                 0,                   0
0.07953905099999758,-4.247337347981808,-4.378168381225898, -4.78434974974213,-5.942850259786258,           7,-3.108184676203797,                 0,                       0,                   0,                     0,                 0,                   0
0.07761678399999994,-4.248025310220177,-4.378114811526845,-4.785006318007232,-5.943811877120905,           7,-3.108459051404258,                 0,                       0,                   0,                     0,                 0,                   0
0.07744662599999685,-4.248715284193121,-4.378061039664282,-4.785655197220765,-5.944777875921385,           7,-3.108731157577229,                 0,                       0,                   0,                     0,                 0,                   0
0.07743651699999532, -4.24940726792896,-4.378007291813685,-4.786296679875643,-5.945748282172184,           7,-3.109001006726591,                 0,                       0,                   0,                     0,                 0,                   0
0.07867006499999718,-4.250101259220653,-4.377953790306323,-4.786931057190647,-5.946723120448202,           7,-3.109268610850696,                 0,                       0,                   0,                     0,                 0,                   0
0.07718710600001089,-4.250797255624283,-4.377900753562773,-4.787558619188099,-5.947702413968471,           7,-3.109533981952553,                 0,                       0,                   0,                     0,                 0,                   0
0.07760826800000586,-4.251495254458051, -4.37784839604545,-4.788179654741526,-5.948686184649388,           7,-3.109797132052362,                 0,                       0,                   0,                     0,                 0,                   0
0.07563003399999957,-4.252195252802103,-4.377796928228751,-4.788794451588705,-5.949674453156787,           7,-3.110058073200145,                 0,                       0,                   0,                     0,                 0,                   0
0.07650433000000589,-4.252897247499006,-4.377746556585106,-4.789403296310077,-5.950667238956028,           7,-3.110316817489482,                 0,                       0,                   0,                     0,                 0,                   0
0.07913262700000701,-4.253601235155284, -4.37769748358684,-4.790006474267318,-5.951664560359269,           7,-3.110573377071487,                 0,                       0,                   0,                     0,                 0,                   0
0.07801304799998832,-4.254307212143729,-4.377649907720991,-4.790604269503773,-5.952666434569563,           7,-3.110827764168511,                 0,                       0,                   0,                     0,                 0,                   0
0.07662674500001287, -4.25501517460681,-4.377604023516238,-4.791196964605557,-5.953672877721079,           7,-3.111079991087683,                 0,                       0,                   0,                     0,                 0,                   0
0.07590695899999389,-4.255725118460931, -4.37756002158015,-4.791784840525814,-5.954683904915189,           7,-3.111330070233861,                 0,                       0,                   0,                     0,                 0,                   0
0.07701426299999525,-4.256437039401685,-4.377518088644569,-4.792368176375164, -5.95569953025206,           7,-3.111578014121527,                 0,                       0,                   0,                     0,                 0,                   0
0.07727154900000244,-4.257150932909945, -4.37747840761762,-4.792947249180241,-5.956719766857655,           7,-3.111823835385744,                 0,                       0,                   0,                     0,                 0,                   0
0.07746477099999538,-4.257866794258822,-4.377441157640688,-4.793522333616353,-5.957744626905974,           7,-3.112067546791766,                 0,                       0,                   0,                     0,                 0,                   0
0.07720694400001094,-4.258584618521338,-4.377406514148415,-4.794093701717049,-5.958774121636744,           7,-3.112309161243045,                 0,                       0,                   0,                     0,                 0,                   0
0.07516959699999859,-4.259304400578785,-4.377374648930133,-4.794661622566283,-5.959808261368662,           7,  -3.1125486917877,                 0,                       0,                   0,                     0,                 0,                   0
0.07570347600000105,-4.260026135129657,-4.377345730191313,-4.795226361979551,-5.960847055508476,           7,-3.112786151623632,                 0,                       0,                   0,                     0,                 0,                   0
0.07585879500000203,-4.260749816699064,-4.377319922613871, -4.79578818217868,-5.961890512556147,           7,-3.113021554101595,                 0,                       0,                   0,                     0,                 0,                   0
0.07640096099999028, -4.26147543964851,-4.377297387413866,-4.796347341464456,-5.962938640106816,           7,-3.113254912726832,                 0,                       0,                   0,                     0,                 0,                   0
0.07485964900000397,-4.262202998185955,-4.377278282396023,-4.796904093896356, -5.96399144484966,           7, -3.11348624115904,                 0,                       0,                   0,                     0,                 0,                   0
0.07656583899999703,-4.262932486376011,-4.377262762003901,-4.797458688980789,-5.965048932564542,           7,-3.113715553211007,                 0,                       0,                   0,                     0,                 0,                   0
0.07771719800000199,-4.263663898150202,-4.377250977365378,-4.798011371374804,-5.966111108116885,           7, -3.11394286284572,                 0,                       0,                   0,                     0,                 0,                   0
0.07588335299999471,-4.264397227317163,-4.377243076333062,-4.798562380610916,-5.967177975451305,           7, -3.11416818417222,                 0,                       0,                   0,                     0,                 0,                   0
0.07577243900000497,-4.265132467572673,-4.377239203519229,-4.799111950844944,-5.968249537584729,           7,-3.114391531440611,                 0,                       0,                   0,                     0,                 0,                   0
0.07633352999999943,-4.265869612509483,-4.377239500325884,-4.799660310633149,-5.969325796599455,           7,-3.114612919036194,                 0,                       0,                   0,                     0,                 0,                   0
0.07492697899999712,-4.266608655626746,-4.377244104969123,-4.800207682739557,-5.970406753636882,           7,-3.114832361472484,                 0,                       0,                   0,                     0,                 0,                   0
0.07584369600000684,-4.267349590339121,-4.377253152499034,-4.800754283977378,-5.971492408892288,           7,-3.115049873384666,                 0,                       0,                   0,                     0,                 0,                   0
