epoch,learning_rate,validation_loss_Beta_Enth_Thermal,validation_loss_Beta_MixFrac,validation_loss_Beta_ProgVar,validation_loss_MolarWeightMix
463.0,1.2391396921884734e-05,1.644524854782503e-05,2.83271879197855e-06,3.438252315390855e-05,8.491698281432036e-06
464.0,1.2262237760296557e-05,1.6433697965112515e-05,2.830342964443844e-06,3.438507337705232e-05,8.48500076244818e-06
465.0,1.2134429198340513e-05,1.642434290261008e-05,2.828909828167525e-06,3.43961437465623e-05,8.481143595417961e-06
466.0,1.2007947589154355e-05,1.6417770893895067e-05,2.8282750008656876e-06,3.439991269260645e-05,8.478325980831869e-06
467.0,1.188278565678047e-05,1.641669587115757e-05,2.8283077426749514e-06,3.436828046687879e-05,8.479353709844872e-06
468.0,1.175892884930363e-05,1.6416683138231747e-05,2.8285346616030438e-06,3.4323686122661456e-05,8.48082436277764e-06
469.0,1.163636534329271e-05,1.640548180148471e-05,2.825964656949509e-06,3.432723678997718e-05,8.473703019262757e-06
470.0,1.1515076039358974e-05,1.639640140638221e-05,2.824968987624743e-06,3.43375577358529e-05,8.470101420243736e-06
471.0,1.1395050933060702e-05,1.6389185475418344e-05,2.824233433784684e-06,3.434259269852191e-05,8.466870895063039e-06
472.0,1.127627729147207e-05,1.6388181393267587e-05,2.824268221957027e-06,3.431090954109095e-05,8.468198757327627e-06
473.0,1.1158745110151358e-05,1.6387761206715368e-05,2.8246552119526314e-06,3.4271099139004946e-05,8.470254215353634e-06
474.0,1.1042434380215127e-05,1.6378106010961346e-05,2.822195710905362e-06,3.427260890020989e-05,8.462859113933519e-06
475.0,1.092733600671636e-05,1.636944398342166e-05,2.8214435587869957e-06,3.4283097193110734e-05,8.459315722575411e-06
476.0,1.081343725672923e-05,1.636192791920621e-05,2.8211729841132183e-06,3.428833952057175e-05,8.455910574411973e-06
477.0,1.0700729035306722e-05,1.6361052985303104e-05,2.8209351512487046e-06,3.425611066631973e-05,8.457320291199721e-06
478.0,1.0589192243060097e-05,1.6360203517251648e-05,2.8210570235387422e-06,3.422101872274652e-05,8.459019227302633e-06
479.0,1.0478817785042338e-05,1.6352661987184547e-05,2.819369228745927e-06,3.421835572225973e-05,8.452510883216746e-06
480.0,1.036959838529583e-05,1.6345087715308182e-05,2.8182116693642456e-06,3.422922236495651e-05,8.44886562845204e-06
481.0,1.0261512215947732e-05,1.633732972550206e-05,2.8195972845423967e-06,3.4231223253300413e-05,8.445329513051547e-06
482.0,1.0154553820029832e-05,1.6336418411810882e-05,2.8187646421429235e-06,3.419884160393849e-05,8.446317224297673e-06
483.0,1.0048709555121604e-05,1.633478132134769e-05,2.818239636326325e-06,3.416712934267707e-05,8.447372238151729e-06
484.0,9.943972145265434e-06,1.6330139260389842e-05,2.818461098286207e-06,3.415612081880681e-05,8.44241731101647e-06
485.0,9.840323400567286e-06,1.6323599993484095e-05,2.815580728565692e-06,3.417199695832096e-05,8.438140866928734e-06
486.0,9.737755135574844e-06,1.6316655091941357e-05,2.8187230327603174e-06,3.416521940380335e-05,8.434662959189154e-06
487.0,9.636255526856985e-06,1.6312887964886613e-05,2.8203821784700267e-06,3.41289269272238e-05,8.436445568804629e-06
488.0,9.535817298456095e-06,1.630404221941717e-05,2.8210349682922242e-06,3.406048926990479e-05,8.442520993412472e-06
489.0,9.436422260478139e-06,1.6305984900100157e-05,2.8112010568293044e-06,3.397711043362506e-05,8.441223144473042e-06
490.0,9.338064955954906e-06,1.6308978956658393e-05,2.8068704978068126e-06,3.391059362911619e-05,8.444246304861736e-06
491.0,9.240731742465869e-06,1.6309097190969624e-05,2.807090140777291e-06,3.3867272577481344e-05,8.4401244748733e-06
492.0,9.144415344053414e-06,1.6310892533510923e-05,2.8042900339642074e-06,3.380860653123818e-05,8.440361852990463e-06
493.0,9.04910029930761e-06,1.6309319107676856e-05,2.8031615784129826e-06,3.3769440051401034e-05,8.43970883579459e-06
494.0,8.954779332270846e-06,1.630863880563993e-05,2.801773689498077e-06,3.3733413147274405e-05,8.439448720309883e-06
495.0,8.861441529006697e-06,1.6307225450873375e-05,2.8003719307889696e-06,3.3700551284709945e-05,8.438593795290217e-06
496.0,8.76907870406285e-06,1.6303112715831958e-05,2.80310882772028e-06,3.36743651132565e-05,8.43074121803511e-06
497.0,8.677675396029372e-06,1.6303803931805305e-05,2.799258936647675e-06,3.362212373758666e-05,8.430184607277624e-06
498.0,8.587225238443352e-06,1.6301275536534376e-05,2.7979715468973154e-06,3.358663525432348e-05,8.429181434621569e-06
499.0,8.497719136357773e-06,1.6298776245093904e-05,2.796637090796139e-06,3.356554589117877e-05,8.428127330262214e-06
500.0,8.409147085330915e-06,1.6296417015837505e-05,2.7950793537456775e-06,3.354583168402314e-05,8.42608369566733e-06
501.0,8.321496352436952e-06,1.6291927749989554e-05,2.796835588014801e-06,3.3532982342876494e-05,8.418623110628687e-06
502.0,8.23475875222357e-06,1.62914893735433e-05,2.7938733637711266e-06,3.3489912311779335e-05,8.417394383286592e-06
503.0,8.148926099238452e-06,1.6289053746731952e-05,2.7925236736336956e-06,3.345643199281767e-05,8.41587552713463e-06
504.0,8.063990208029281e-06,1.6286578102153726e-05,2.7908288302569417e-06,3.3446929592173547e-05,8.413969226239715e-06
505.0,7.979936526680831e-06,1.6283760487567633e-05,2.78871175396489e-06,3.343641947139986e-05,8.411318958678748e-06
506.0,7.89675959822489e-06,1.6279333067359403e-05,2.7892806429008488e-06,3.342722266097553e-05,8.407476343563758e-06
507.0,7.814449418219738e-06,1.627870005904697e-05,2.787288394756615e-06,3.3391341276001185e-05,8.404767868341878e-06
508.0,7.732999620202463e-06,1.627663914405275e-05,2.7842099825647892e-06,3.335561996209435e-05,8.40269603941124e-06
509.0,7.652396561752539e-06,1.627489473321475e-05,2.7820638024422806e-06,3.336668305564672e-05,8.400971637456678e-06
510.0,7.5726329669123515e-06,1.6271746062557213e-05,2.7810212941403734e-06,3.3363521652063355e-05,8.3972890934092e-06
511.0,7.493701559724286e-06,1.626720404601656e-05,2.782536057566176e-06,3.335702058393508e-05,8.392711606575176e-06
512.0,7.415595064230729e-06,1.6265579688479193e-05,2.779845317490981e-06,3.3324155083391815e-05,8.390034054173157e-06
513.0,7.338300292758504e-06,1.6263904399238527e-05,2.7767862320615677e-06,3.328511957079172e-05,8.38840969663579e-06
514.0,7.261810878844699e-06,1.62648138939403e-05,2.77553567684663e-06,3.331559491925873e-05,8.386098670598585e-06
515.0,7.186119091784349e-06,1.6260824850178324e-05,2.774391305138124e-06,3.3315423934254795e-05,8.381195584661327e-06
516.0,7.111215836630436e-06,1.6256948583759367e-05,2.774410631900537e-06,3.3307529520243406e-05,8.377882295462769e-06
517.0,7.037098384898854e-06,1.6254365618806332e-05,2.773089818219887e-06,3.327854574308731e-05,8.375741344934795e-06
518.0,6.963748091948219e-06,1.6252843124675564e-05,2.7704106742021395e-06,3.323692726553418e-05,8.374018761969637e-06
519.0,6.891163593536476e-06,1.625489312573336e-05,2.7705323191185016e-06,3.33000862156041e-05,8.370227078557946e-06
520.0,6.819334885221906e-06,1.625046024855692e-05,2.769494813037454e-06,3.330627805553377e-05,8.364622772205621e-06
521.0,6.748255145794246e-06,1.6248139218077995e-05,2.7688056434271857e-06,3.329835817567073e-05,8.3626628111233e-06
522.0,6.677916189801181e-06,1.6245277947746217e-05,2.7681592200679006e-06,3.327100785099901e-05,8.361235813936219e-06
523.0,6.608310286537744e-06,1.6243071513599716e-05,2.765935050774715e-06,3.3227948733838275e-05,8.359746061614715e-06
524.0,6.539429705298971e-06,1.624548895051703e-05,2.7669761948345695e-06,3.331431798869744e-05,8.354549208888784e-06
525.0,6.471271717600757e-06,1.624128890398424e-05,2.766221314232098e-06,3.332541382405907e-05,8.349723430001177e-06
526.0,6.403819497791119e-06,1.6239360775216483e-05,2.765451881714398e-06,3.3317250199615955e-05,8.348539267899469e-06
527.0,6.337071226880653e-06,1.623717434995342e-05,2.7644457532005617e-06,3.328792081447318e-05,8.347573384526186e-06
528.0,6.271018264669692e-06,1.6234220311162062e-05,2.762745225481922e-06,3.324405770399608e-05,8.346386493940372e-06
529.0,6.2056537899479736e-06,1.623507159820292e-05,2.7637786388368113e-06,3.332607957418077e-05,8.341316060977988e-06
530.0,6.140970072010532e-06,1.6234365830314346e-05,2.763548081929912e-06,3.333778295200318e-05,8.337733561347704e-06
531.0,6.076961199141806e-06,1.6232097550528124e-05,2.762843223536038e-06,3.3329473808407784e-05,8.336542123288382e-06
532.0,6.0136189858894795e-06,1.6230431356234476e-05,2.761820496743894e-06,3.329886021674611e-05,8.335860911756754e-06
533.0,5.950941613264149e-06,1.6227446394623257e-05,2.760247525657178e-06,3.325235957163386e-05,8.334934136655647e-06
534.0,5.888912710361183e-06,1.622604759177193e-05,2.76117452813196e-06,3.331833067932166e-05,8.330655873578507e-06
535.0,5.827530912938528e-06,1.6229701941483654e-05,2.761418272712035e-06,3.333299173391424e-05,8.327549949171953e-06
536.0,5.76678894503857e-06,1.6226769730565138e-05,2.760764118647785e-06,3.3326607081107795e-05,8.326154784299433e-06
537.0,5.706679985451046e-06,1.6224788851104677e-05,2.759792550932616e-06,3.3296248147962615e-05,8.325509043061174e-06
538.0,5.647198122460395e-06,1.6222180420299992e-05,2.758367372734938e-06,3.324845602037385e-05,8.324714144691825e-06
539.0,5.588335625361651e-06,1.6219823010032997e-05,2.758947175607318e-06,3.328927414258942e-05,8.32191108202096e-06
540.0,5.530086582439253e-06,1.6224137652898207e-05,2.7595774554356467e-06,3.331106199766509e-05,8.318734217027668e-06
541.0,5.4724482652090956e-06,1.6221161786234006e-05,2.7589944693318103e-06,3.33077841787599e-05,8.317305400851183e-06
542.0,5.415407485998003e-06,1.6219073586398736e-05,2.7580913410929497e-06,3.327922604512423e-05,8.316592357004993e-06
543.0,5.3589615163218696e-06,1.6216812582570128e-05,2.7568016776058357e-06,3.323164128232747e-05,8.315860213770065e-06
544.0,5.3031035349704325e-06,1.6214462448260747e-05,2.756874664555653e-06,3.3250300475629047e-05,8.313932994497009e-06
545.0,5.24782763022813e-06,1.6217585653066635e-05,2.75790171144763e-06,3.328353341203183e-05,8.310667908517644e-06
546.0,5.193127890379401e-06,1.6214542483794503e-05,2.757459014901542e-06,3.328539969515987e-05,8.309216354973614e-06
547.0,5.138998858456034e-06,1.6212703485507518e-05,2.7567000415729126e-06,3.325861325720325e-05,8.308582437166478e-06
548.0,5.085436441731872e-06,1.6210427929763682e-05,2.7555456654226873e-06,3.321186522953212e-05,8.30770113680046e-06
549.0,5.032429726270493e-06,1.620865623408463e-05,2.7551056973607047e-06,3.321500480524264e-05,8.306199561047833e-06
550.0,4.979975528840441e-06,1.621000046725385e-05,2.756333969955449e-06,3.3263313525822014e-05,8.302716196340043e-06
551.0,4.928067482978804e-06,1.6207075532292947e-05,2.756141611826024e-06,3.327072408865206e-05,8.301456546178088e-06
552.0,4.876700586464722e-06,1.620515831746161e-05,2.755510195129318e-06,3.324652061564848e-05,8.300712579512037e-06
553.0,4.8258698370773345e-06,1.6203077393583953e-05,2.7544090244191466e-06,3.3200492907781154e-05,8.299637556774542e-06
554.0,4.775568413606379e-06,1.6201816833927296e-05,2.753579110503779e-06,3.319171810289845e-05,8.298471584566869e-06
555.0,4.725791313830996e-06,1.620123839529697e-05,2.7549790502234828e-06,3.325796569697559e-05,8.295052793982904e-06
556.0,4.6765358092670795e-06,1.6198871890082955e-05,2.75503657576337e-06,3.326961086713709e-05,8.293943210446741e-06
557.0,4.6277909859782085e-06,1.6196456272155046e-05,2.75445177067013e-06,3.3246313250856474e-05,8.292996426462196e-06
558.0,4.579554115480278e-06,1.6194271665881388e-05,2.753401304289582e-06,3.320017276564613e-05,8.291676749649923e-06
559.0,4.531820195552427e-06,1.6193474948522635e-05,2.7524761208042037e-06,3.318370727356523e-05,8.290919140563346e-06
560.0,4.484583769226447e-06,1.6192310795304365e-05,2.7535393201105762e-06,3.32474555762019e-05,8.288152457680553e-06
561.0,4.437839379534125e-06,1.6189525922527537e-05,2.7537355435924837e-06,3.3257194445468485e-05,8.286989213956986e-06
562.0,4.391582933749305e-06,1.6187150322366506e-05,2.753181206571753e-06,3.323275450384244e-05,8.28572956379503e-06
563.0,4.345808065409074e-06,1.618486930965446e-05,2.7521286938281264e-06,3.3185919164679945e-05,8.284331670438405e-06
564.0,4.300513410271378e-06,1.618369424249977e-05,2.7513960958458483e-06,3.316730726510286e-05,8.283849638246465e-06
565.0,4.255687599652447e-06,1.6183132174774073e-05,2.751634383457713e-06,3.320626638014801e-05,8.282129783765413e-06
566.0,4.211329269310227e-06,1.6180292732315138e-05,2.7518506158230593e-06,3.3212087146239355e-05,8.280759175249841e-06
567.0,4.167433871771209e-06,1.6177422367036343e-05,2.7513387976796366e-06,3.318674134789035e-05,8.27930671221111e-06
568.0,4.123995040572481e-06,1.6174901247723028e-05,2.7502542252477724e-06,3.313973138574511e-05,8.277771485154517e-06
569.0,4.081009592482587e-06,1.617351153981872e-05,2.7497017072164454e-06,3.3125576010206714e-05,8.27748044684995e-06
570.0,4.038472070533317e-06,1.617342422832735e-05,2.7496935217641294e-06,3.31573755829595e-05,8.276352673419751e-06
571.0,3.99637792725116e-06,1.6169857190106995e-05,2.749947270785924e-06,3.316697620903142e-05,8.274741958302911e-06
572.0,3.954724888899364e-06,1.616613553778734e-05,2.7494236292113783e-06,3.314563582534902e-05,8.273173989437055e-06
573.0,3.913503860530909e-06,1.6163397958735004e-05,2.7483781650516903e-06,3.310276588308625e-05,8.271746992249973e-06
574.0,3.8727125684090424e-06,1.6162244719453156e-05,2.747983444351121e-06,3.309623934910633e-05,8.271475053334143e-06
575.0,3.832346010312904e-06,1.616212284716312e-05,2.748219458226231e-06,3.313256092951633e-05,8.270401849586051e-06
576.0,3.7924005482636858e-06,1.6157344362000003e-05,2.748419547060621e-06,3.314635978313163e-05,8.268638339359313e-06
577.0,3.752871180040529e-06,1.6153104297700338e-05,2.7479854907142e-06,3.313191336928867e-05,8.267299563158303e-06
578.0,3.7137538129172754e-06,1.6150377632584423e-05,2.7469957331049955e-06,3.3095329854404554e-05,8.26594350655796e-06
579.0,3.675044354167767e-06,1.615213113836944e-05,2.7466833216749365e-06,3.3099269785452634e-05,8.265973519883119e-06
580.0,3.636740530055249e-06,1.6150455849128775e-05,2.7473379304865375e-06,3.3135806006612256e-05,8.264761163445655e-06
581.0,3.5988339277537307e-06,1.6145786503329873e-05,2.747526878010831e-06,3.314605783089064e-05,8.263102245109621e-06
582.0,3.561322273526457e-06,1.614131724636536e-05,2.7470568966236897e-06,3.313699926366098e-05,8.261961738753598e-06
583.0,3.524201702020946e-06,1.613829044799786e-05,2.746124891928048e-06,3.310582906124182e-05,8.260760296252556e-06
584.0,3.4874676657636883e-06,1.6139692888827994e-05,2.7461396712169517e-06,3.3111853554146364e-05,8.260617505584378e-06
585.0,3.451116981523228e-06,1.6137159036588855e-05,2.7468197458802024e-06,3.315323920105584e-05,8.25951610750053e-06
586.0,3.415145101826056e-06,1.6132764358189888e-05,2.746422069321852e-06,3.3159813028760254e-05,8.258208254119381e-06
587.0,3.379550207682769e-06,1.6130434232763946e-05,2.7453450002212776e-06,3.3152042306028306e-05,8.257356967078522e-06
588.0,3.344323886267375e-06,1.6127931303344667e-05,2.7442922601039754e-06,3.312385524623096e-05,8.256439286924433e-06
589.0,3.3094652280851733e-06,1.6127458366099745e-05,2.7439045879873447e-06,3.312326589366421e-05,8.256075489043724e-06
590.0,3.2749696856626542e-06,1.612627602298744e-05,2.744219727901509e-06,3.3171458198921755e-05,8.255227839981671e-06
591.0,3.2408338483946864e-06,1.612295636732597e-05,2.7437642984295962e-06,3.3180727768922225e-05,8.254424756160006e-06
592.0,3.207053850928787e-06,1.612076084711589e-05,2.743263394222595e-06,3.31760966219008e-05,8.25363713374827e-06
593.0,3.173625827912474e-06,1.6119824067573063e-05,2.742400056376937e-06,3.3150605304399505e-05,8.252881343651097e-06
594.0,3.14054614136694e-06,1.6119687643367797e-05,2.741800926742144e-06,3.3140648156404495e-05,8.252693987742532e-06
595.0,3.107813199676457e-06,1.6116495316964574e-05,2.742238621067372e-06,3.318332164781168e-05,8.251638064393774e-06
596.0,3.075419499509735e-06,1.6114201571326703e-05,2.7421478989708703e-06,3.3193951821886e-05,8.250787686847616e-06
597.0,3.0433634492510464e-06,1.611232801224105e-05,2.7417529508966254e-06,3.3191674447152764e-05,8.250021892308723e-06
598.0,3.0116418656689348e-06,1.611180414329283e-05,2.7408982532506343e-06,3.3166994398925453e-05,8.249160600826144e-06
599.0,2.9802504286635667e-06,1.6110856449813582e-05,2.7403043532103766e-06,3.315112189739011e-05,8.248982339864597e-06
600.0,2.9491866371245123e-06,1.6107709598145448e-05,2.7408218556956854e-06,3.3187017834279686e-05,8.248167432611808e-06
601.0,2.9184463983256137e-06,1.610560684639495e-05,2.7407797915657284e-06,3.319880488561466e-05,8.247344339906704e-06
602.0,2.8880265290354146e-06,1.6104379028547555e-05,2.7403611966292374e-06,3.319948154967278e-05,8.246684956247918e-06
603.0,2.8579256650118623e-06,1.6103795132949017e-05,2.7393409709475236e-06,3.3175685530295596e-05,8.245849130616989e-06
604.0,2.828136757671018e-06,1.6102412701002322e-05,2.73891600954812e-06,3.315595677122474e-05,8.245775461546145e-06
605.0,2.798658215397154e-06,1.6099053027573973e-05,2.739491492320667e-06,3.318589006084949e-05,8.245074241131078e-06
606.0,2.769487082332489e-06,1.6096995750558563e-05,2.7394103199185338e-06,3.3199215977219865e-05,8.244165655924007e-06
607.0,2.7406199478718918e-06,1.6096048057079315e-05,2.7388514354242943e-06,3.3203170460183173e-05,8.243609045166522e-06
608.0,2.712053628783906e-06,1.6094903912744485e-05,2.737615886871936e-06,3.318089875392616e-05,8.242822332249489e-06
609.0,2.683784941837075e-06,1.609396349522285e-05,2.7373735065339133e-06,3.315971480333246e-05,8.242851436079945e-06
610.0,2.6558111585472943e-06,1.6090365534182638e-05,2.7382466214476153e-06,3.31843075400684e-05,8.2423148342059e-06
611.0,2.6281306872988353e-06,1.608864840818569e-05,2.738143848546315e-06,3.319855750305578e-05,8.2413916970836e-06
612.0,2.60073693425511e-06,1.608802813279908e-05,2.7373971533961594e-06,3.320231553516351e-05,8.240802344516851e-06
613.0,2.5736287625477416e-06,1.608651473361533e-05,2.736041551543167e-06,3.318043673061766e-05,8.240095667133573e-06
614.0,2.546803216318949e-06,1.6085854440461844e-05,2.735672296694247e-06,3.315812136861496e-05,8.240072020271327e-06
615.0,2.520256884963601e-06,1.6081903595477343e-05,2.737052227530512e-06,3.317847222206183e-05,8.23963182483567e-06
616.0,2.4939874947449425e-06,1.6080530258477665e-05,2.737019485721248e-06,3.319238021504134e-05,8.238848749897443e-06
617.0,2.4679920898051932e-06,1.607997910468839e-05,2.7361381853552302e-06,3.319418465252966e-05,8.23828304419294e-06
618.0,2.442269078528625e-06,1.607800913916435e-05,2.734859663178213e-06,3.317164373584092e-05,8.237611837103032e-06
619.0,2.416812549199676e-06,1.6077339751063846e-05,2.7342232442606473e-06,3.314895002404228e-05,8.237403562816326e-06
620.0,2.391621592323645e-06,1.6075380699476227e-05,2.735442876655725e-06,3.3162901672767475e-05,8.237166184699163e-06
621.0,2.3666930246690754e-06,1.6073729057097808e-05,2.735302814471652e-06,3.317379378131591e-05,8.236445864895359e-06
622.0,2.342024117751862e-06,1.6072024664026685e-05,2.7343003239366226e-06,3.3171378163388e-05,8.235771019826643e-06
623.0,2.31761259783525e-06,1.606962723599281e-05,2.733353994699428e-06,3.314723289804533e-05,8.235258064814843e-06
624.0,2.2934555090614595e-06,1.6068479453679174e-05,2.7326011604600353e-06,3.3125386835308746e-05,8.234880624513607e-06
625.0,2.2695501229463844e-06,1.6067991964519024e-05,2.7327178031555377e-06,3.31302362610586e-05,8.234516826632898e-06
626.0,2.245895529995323e-06,1.6065852832980454e-05,2.7325781957188156e-06,3.313445267849602e-05,8.234007509599905e-06
627.0,2.2224858184927143e-06,1.6063539078459144e-05,2.7321170819050167e-06,3.312666740384884e-05,8.233565495174844e-06
628.0,2.1993203063175315e-06,1.6062176655395888e-05,2.7316127670928836e-06,3.309952808194794e-05,8.233238986576907e-06
629.0,2.1763962649856694e-06,1.6061216228990816e-05,2.7309924917062744e-06,3.308347368147224e-05,8.232761501858477e-06
630.0,2.1537107386393473e-06,1.60601302923169e-05,2.7307385153108044e-06,3.308418672531843e-05,8.232160325860605e-06
631.0,2.131262135662837e-06,1.605856050446164e-05,2.7307457912684185e-06,3.3082429581554607e-05,8.231711035477929e-06
632.0,2.1090475001983577e-06,1.6058271285146475e-05,2.730530468397774e-06,3.3068208722397685e-05,8.231469109887257e-06
633.0,2.0870641037618043e-06,1.605975194252096e-05,2.730392679950455e-06,3.303812991362065e-05,8.231048923335038e-06
634.0,2.0653114916058257e-06,1.605764737178106e-05,2.7300438887323253e-06,3.303709308966063e-05,8.230465937231202e-06
635.0,2.043783979388536e-06,1.6056761523941532e-05,2.72957959168707e-06,3.30331276927609e-05,8.229831109929364e-06
636.0,2.022481112362584e-06,1.6056701497291215e-05,2.7297624001221266e-06,3.302643744973466e-05,8.229350896726828e-06
637.0,2.0014003894175403e-06,1.6054804291343316e-05,2.7297735414322233e-06,3.302387267467566e-05,8.228868864534888e-06
638.0,1.980539082069299e-06,1.6053094441303983e-05,2.729988864302868e-06,3.3012867788784206e-05,8.228435035562143e-06
639.0,1.9598953713284573e-06,1.605218494660221e-05,2.7300361580273602e-06,3.3011841878760606e-05,8.227908438129816e-06
640.0,1.9394667560845846e-06,1.605079887667671e-05,2.729718062255415e-06,3.3009589969879016e-05,8.227372745750472e-06
641.0,1.9192511899746023e-06,1.6049596524680965e-05,2.729291736613959e-06,3.300707248854451e-05,8.226711543102283e-06
642.0,1.899247536130133e-06,1.6047417375375517e-05,2.729607103901799e-06,3.300120079074986e-05,8.226295904023573e-06
643.0,1.8794511333908304e-06,1.6046862583607435e-05,2.730044343479676e-06,3.3002022973960266e-05,8.225974852393847e-06
644.0,1.8598610722619924e-06,1.604603312443942e-05,2.730142796281143e-06,3.300566822872497e-05,8.225513738580048e-06
645.0,1.8404751926937024e-06,1.6044989024521783e-05,2.730029791564448e-06,3.300890602986328e-05,8.224948942370247e-06
646.0,1.8212914483228815e-06,1.604297176527325e-05,2.7297476208332228e-06,3.301133256172761e-05,8.224323210015427e-06
647.0,1.8023075654127751e-06,1.6041574781411327e-05,2.7298938221065328e-06,3.300408206996508e-05,8.223977602028754e-06
648.0,1.7835216112871422e-06,1.6041138223954476e-05,2.7298763143335236e-06,3.299731179140508e-05,8.2235910667805e-06
649.0,1.764932562764443e-06,1.6040199625422247e-05,2.729604148044018e-06,3.299878881080076e-05,8.222932592616417e-06
650.0,1.7465363271185197e-06,1.603915552550461e-05,2.7295377549307887e-06,3.300444222986698e-05,8.222428732551634e-06
651.0,1.7283316537941573e-06,1.6037787645473145e-05,2.7295218387735076e-06,3.301035758340731e-05,8.221894859161694e-06
652.0,1.7103167238019523e-06,1.603595956112258e-05,2.729359948716592e-06,3.3002561394823715e-05,8.221363714255858e-06
653.0,1.6924894907788257e-06,1.603479904588312e-05,2.7290086563880323e-06,3.2993531931424513e-05,8.22085166873876e-06
654.0,1.674848135735374e-06,1.6034216969273984e-05,2.728780145844212e-06,3.299564195913263e-05,8.220182280638255e-06
655.0,1.6573908396821935e-06,1.603331111255102e-05,2.728748540903325e-06,3.30037328239996e-05,8.219654773711227e-06
656.0,1.6401153288825299e-06,1.6032097846618854e-05,2.7287128432362806e-06,3.301264951005578e-05,8.219075425586198e-06
657.0,1.6230210349021945e-06,1.6030195183702745e-05,2.728508889049408e-06,3.300590469734743e-05,8.218562470574398e-06
658.0,1.6061038650150294e-06,1.602885822649114e-05,2.7280354970571352e-06,3.299606396467425e-05,8.217946742661297e-06
659.0,1.5893629097263329e-06,1.6028339814511128e-05,2.727933861024212e-06,3.299975651316345e-05,8.217391950893216e-06
660.0,1.5727965774203767e-06,1.602725933480542e-05,2.7278508696326753e-06,3.3009255275828764e-05,8.216894457291346e-06
661.0,1.556402821734082e-06,1.6025556760723703e-05,2.7278467769065173e-06,3.302046752651222e-05,8.216274181904737e-06
662.0,1.5401800510517205e-06,1.6023577700252645e-05,2.727672608671128e-06,3.301432298030704e-05,8.215731213567778e-06
663.0,1.5241263326970511e-06,1.602190241101198e-05,2.7272667466604616e-06,3.300441676401533e-05,8.215143679990433e-06
664.0,1.508239961367508e-06,1.602174961590208e-05,2.727117589529371e-06,3.300920798210427e-05,8.21461890154751e-06
665.0,1.4925200275683892e-06,1.6020889233914204e-05,2.727077571762493e-06,3.301900505903177e-05,8.21411595097743e-06
666.0,1.4769631206945633e-06,1.6019459508243017e-05,2.7271059934719233e-06,3.3031268685590476e-05,8.213486580643803e-06
667.0,1.4615683312513283e-06,1.601748044777196e-05,2.7270159534964478e-06,3.302518234704621e-05,8.21303365228232e-06
668.0,1.4463339539361186e-06,1.6015930668800138e-05,2.7267003588349326e-06,3.301518518128432e-05,8.212427019316237e-06
669.0,1.431258397133206e-06,1.601573603693396e-05,2.7264811706118053e-06,3.3021326089510694e-05,8.211954082071315e-06
670.0,1.4163399555400247e-06,1.601511576154735e-05,2.726554384935298e-06,3.303090488770977e-05,8.211639396904502e-06
671.0,1.4015770375408465e-06,1.6013511412893422e-05,2.726579623413272e-06,3.304286292404868e-05,8.210933629015926e-06
672.0,1.3869680515199434e-06,1.6011850675567985e-05,2.726544607867254e-06,3.303685662103817e-05,8.210482519643847e-06
673.0,1.3725122016694513e-06,1.601081203261856e-05,2.7263470201432938e-06,3.302657569292933e-05,8.210019586840644e-06
674.0,1.3582060773842386e-06,1.601010990270879e-05,2.7261401100986404e-06,3.3034208172466606e-05,8.209490260924213e-06
675.0,1.3440491102301166e-06,1.6010108083719388e-05,2.726292223087512e-06,3.3043626899598166e-05,8.209229235944804e-06
676.0,1.3300397085913573e-06,1.6008320017135702e-05,2.7263452011538902e-06,3.305536665720865e-05,8.208522558561526e-06
677.0,1.3161762808522326e-06,1.6006433725124225e-05,2.726394768615137e-06,3.304927304270677e-05,8.208138751797378e-06
678.0,1.3024574627706897e-06,1.6005547877284698e-05,2.726234242800274e-06,3.3039486879715696e-05,8.207682185457088e-06
679.0,1.288881549044163e-06,1.6004776625777595e-05,2.7260846309218323e-06,3.304727579234168e-05,8.207223800127394e-06
680.0,1.2754471754305996e-06,1.6005034922272898e-05,2.7261703507974744e-06,3.30569309880957e-05,8.206970960600302e-06
681.0,1.2621536598089733e-06,1.6003212294890545e-05,2.726334287217469e-06,3.3067997719626874e-05,8.206291568058077e-06
682.0,1.2489979326346656e-06,1.6001489711925387e-05,2.726420461840462e-06,3.306159487692639e-05,8.20591321826214e-06
683.0,1.2359791980998125e-06,1.6001338735804893e-05,2.7262663024885114e-06,3.305259087937884e-05,8.205526683013886e-06
684.0,1.223096205649199e-06,1.600027462700382e-05,2.726164439081913e-06,3.3060641726478934e-05,8.205085578083526e-06
685.0,1.2103474773539347e-06,1.600066570972558e-05,2.726259481278248e-06,3.306972575956024e-05,8.20485183794517e-06
686.0,1.1977317626588047e-06,1.5998748494894244e-05,2.7264525215286994e-06,3.3079591958085075e-05,8.204264304367825e-06
687.0,1.1852474699480808e-06,1.5997395166778006e-05,2.726526190599543e-06,3.307294173282571e-05,8.203896868508309e-06
688.0,1.1728940307875746e-06,1.5997215086827055e-05,2.7263886295259e-06,3.3064494346035644e-05,8.203564902942162e-06
689.0,1.1606687166931806e-06,1.599606912350282e-05,2.726348157011671e-06,3.3072297810576856e-05,8.203103789128363e-06
690.0,1.1485706181701971e-06,1.5996552974684164e-05,2.7264136406301986e-06,3.308097802801058e-05,8.20295372250257e-06
